,Action.Execution.Speech,Action.Execution,Action.Imagination,Action.Inhibition,Action.Observation,Action,Cognition.Attention,Cognition.Language.Orthography,Cognition.Language.Phonology,Cognition.Language.Semantics,Cognition.Language.Speech,Cognition.Language,Cognition.Memory.Explicit,Cognition.Memory.Working,Cognition.Memory,Cognition.Music,Cognition.Reasoning,Cognition.SocialCognition,Cognition.Spatial,Cognition,Emotion.Negative.Fear,Emotion.Negative.Sadness,Emotion.Negative,Emotion.Positive.Happiness,Emotion.Positive.RewardGain,Emotion.Positive,Emotion,Interoception.Sexuality,Interoception,Perception.Audition,Perception.Somesthesis.Pain,Perception.Somesthesis,Perception.Vision.Color,Perception.Vision.Motion,Perception.Vision.Shape,Perception.Vision,Perception
induction,0.08020081384886092,-0.06764138511204666,0.05953435905383745,-0.010265357631613094,0.16588302616728878,-0.02385780625004212,-0.12336310926801645,0.018224621825311132,-0.027224332051733444,-0.09657736863465449,-0.01912759804277122,-0.020022091528674374,-0.09251186778673637,0.08722880754358106,-0.00650348748715532,0.0991204185962768,0.05982912754115087,0.03741895951080415,-0.07971410066355543,-0.0635410737818648,0.12359437388592888,0.02368990032049343,0.04611909773243521,0.06616760418009726,-0.05733454788647134,-0.08958348847039976,-0.08057019624184043,0.1461572923060017,0.04988902374708572,-0.014427899481983836,0.14736335737885473,0.12602266086322886,-0.025872236628842374,0.01902230363764612,0.03451394744281125,-0.05237780436303207,0.15069022598321952
inference,-0.02472668465782668,-0.14428652157889973,-0.04941430837415625,-0.06475972952646444,-0.17787566056170043,-0.15894568497921976,-0.08281377069114407,0.1982226544721356,0.3516625819554204,0.2807949364656155,0.032888489952926384,0.1906524045633407,0.0809147765196906,-0.014187825479752975,-0.10474995863384737,-0.02236840800868324,0.26400196278972854,0.5217992021506708,0.06149331926219059,0.08188105986974963,0.019930897583037777,0.004569962368963072,0.07630003666755909,-0.06241728609523567,-0.022375887331029763,-0.04857484155746228,0.092245798839056,-0.014200080987271503,-0.034150014494582555,-0.08021512542973937,-0.11403506717157291,-0.12504430266991162,-0.023750967228607006,-0.0610914278743375,0.1249586985456417,-0.050768252276796065,-0.06389666755604104
inhibition,-0.012801813518068996,0.2264128719813061,-0.024077686632898904,-0.04591731602768086,-0.11006559508478785,0.20572070637740172,0.02973865318779745,0.09543438686465247,-0.04569045638578291,-0.01766626483646017,-0.058041411211828695,-0.044488216482864336,-0.026531992714230828,-0.021206552231644863,-0.07401399699902976,0.13847032715356167,0.14047128251047292,0.035372333658971356,-0.01043130222268341,-0.0013339728147734329,0.04125976546927242,-0.004781645704990176,0.0700864657707818,0.005968281323244631,-0.06927666942019053,-0.06827189298092783,-0.012580310029905449,0.03764269796636962,0.008089654467163936,0.12863014851097362,0.022663302608277296,0.0752733674203278,0.03220873361304867,-0.053521597469011646,0.06431486739735232,0.07426745075600222,0.007006805779168965
integration,-0.07502452667843629,0.012997102447118533,0.10381739434789708,0.03877907323638763,0.01928007950556177,0.041128482304319994,-0.08648116689304154,-0.05647441512163985,-0.0051018611141818455,0.08157818985756504,-0.06426777240108261,-0.0038584796576505214,-0.042931606237532005,-0.051988070379471965,-0.041438461573383066,0.06154233436853472,0.016317875541121983,0.2555639233436834,-0.0639773530893373,-0.026711811016249233,-0.04311790281271353,0.07449830588261509,-0.0503330703119014,-0.02799092617300973,-0.07832369846988657,-0.0538043399144429,-0.0365447496427557,-0.04861245514946833,-0.022295504931339867,0.04907964755512984,-0.006380130136802172,-0.029326176341904014,-0.06238150825270583,-0.059546929221192244,0.025094997048649398,-0.051603641733104354,-0.062487264145262775
intelligence,-0.15069620917128332,-0.2044694298038841,0.06377824053555768,0.05705678662435713,0.04641242325607573,-0.18960526741744027,0.003493262677218231,-0.08824676518820274,-0.02114515405914047,-0.05868656113181507,-0.06268836026193639,-0.05894778594511769,0.09335552014179999,0.08273850001955962,0.15006067984911356,-0.09543254018342068,0.010728900425230121,0.019668388209066558,0.029602564890548775,0.022252449786826455,-0.0343349648845111,-0.011688508726393923,0.04297435152980156,0.061498018943170925,0.06906898854689236,0.09504269488402974,0.07802170784362597,0.04214935555727392,0.09977033933394366,-0.07756863679530562,-0.09266484744931143,-0.12224183866389275,-0.031058510984747597,-0.060523758754516196,-0.03795683397209019,-0.05181521705682722,-0.08277760163582297
intention,0.032731350025600126,-0.10899213956129705,0.04727441685262533,-0.003079516067887096,-0.11226066504473907,-0.10509730862722344,0.1165452538157576,0.1782487261084396,0.4034934709610934,0.3221562445033137,0.22612626618403645,0.4124136692587632,0.00034639856345500546,0.3212018126414163,0.3133337074572996,-0.026606932265139254,0.08553675841854182,0.15958722052942204,0.27076340200736215,0.5043405596861457,0.12233917718881059,0.14838134764511335,0.021312191550745953,0.09871921219002115,0.02060741633704186,0.10667234847215697,0.11047774338579883,-0.12596786472918856,-0.09619392030126037,-0.038791105665662844,-0.08627513144688896,-0.0674664278471368,0.10464204221899819,0.13680364674967715,0.17985082568377914,0.1669297560430836,0.09294947433103266
interference,0.12978993610249753,-0.03717740567341186,-0.06104964355818578,-0.03403847496882383,-0.030150298681331275,-0.05749980807926475,0.14135125685982164,0.11343725805750689,0.162881085456895,0.31418909989244365,0.30474750901053516,0.32020532029798693,-0.08055751292846104,0.06864610026178611,-0.0009759388095227048,-0.008919427438846895,0.13940605370523693,-0.033364514234603446,0.003493632439998011,0.22088989678060658,-0.0007585562061912889,-0.04396366045840617,-0.03177454244709268,0.05595254744410255,-0.047210063709999125,-0.06478562323530027,-0.06049583100289004,-0.01986187451547275,-0.021845695246425375,0.1520354162379619,-0.0005179683894138531,-0.02146552793462911,-0.0074400342694177285,0.25835631751409555,0.03425893535009402,0.07418477907367484,0.036466218814021054
knowledge,-0.10109752918237373,-0.12882534232933543,0.21288494080317155,-0.01451886840939941,-0.1237728805315967,-0.12618289909640149,0.10082742732308868,0.292095245070861,0.45595823604177294,0.3242228167535606,0.10186205653965075,0.28575186711642026,-0.029149262509571987,0.4246720120654688,0.4333003240918115,0.02559017639646453,-0.013599248853180057,0.2223269560765965,0.2454635638696102,0.42386329082074103,0.09419535446855677,0.16829811833245056,0.06358565553056708,0.08796066523515592,-0.06741511644484906,0.029643385165387164,0.06964278341490435,-0.10384155893306533,-0.12421766478550486,-0.03787712752981919,-0.12511982431875665,-0.1738901462808332,0.18678448312350282,0.01123858691160722,0.14163573843154467,0.18089549780795222,0.052955095090410347
language,-0.04288927792095673,-0.0540582876424016,0.2235603032898185,-0.050400397719798096,-0.09184384398175345,-0.04354493314706051,0.01933973004443201,0.37586192267125634,0.5697931862770382,0.3404419332982746,0.20380338704665754,0.4080805147812931,0.06737890975716229,0.2865724478480302,0.21948338450719887,0.18378789772829807,-0.03305156370020872,0.04866392114548643,0.060398297354740324,0.4138888376221024,0.05391674257631779,0.0383957438543704,0.03474506259364445,0.011527472842533939,-0.11269849209166788,0.006369580386537654,0.023733824577739336,-0.08952909616528487,-0.11187707381688577,0.006155865085193474,-0.11177617341876912,-0.13206578851332018,0.3035569462689736,0.029969147959725474,0.03355843004539695,0.060471445709451656,-0.006390715430406001
language comprehension,-0.010333383319820108,0.02420179057055756,0.13069707117047114,-0.026150444603857848,-0.045989624442820745,0.020023958721553395,-0.046555854749882386,0.1790147790505608,0.24840425405767957,0.20239025808313732,0.0977145753898751,0.1359585484132586,0.04319058731985372,0.023443589035791253,-0.020954794513274744,0.11194857243687925,-0.04582236586933868,0.1498944005284512,-0.055036593233340016,0.05387344206378626,-0.05031242806173434,-0.056058471730450095,-0.011345558644634986,0.021105329293730983,-0.04286510385605155,0.009222402030981796,0.023462987522186448,-0.033223268236523905,-0.08006427367397859,0.017126792292516377,-0.08959505426629027,-0.09595346598234358,0.15345824911344702,-0.04776654661251521,-0.015007063419260747,-0.002836168854361147,-0.05163088608941579
learning,-0.005708476599780222,-0.029095149719729953,0.04046120526204125,0.09655121754569741,-0.04507248107146431,-0.02198723140999936,0.1292446590506419,-0.037406435030206645,-0.05529372850638647,-0.030716453319175288,-0.05384518026500401,-0.04641418186974299,0.05193055457094604,-0.021672557778614064,0.03733237730956938,-0.057135398743698725,-0.035584345528934955,-0.06444802235060292,-0.019032519628585758,-0.029184982166556305,-0.03823700283030009,-0.014709870520586317,-0.036138434827147924,-0.045802907754455155,-0.0010008399407703161,-0.00674873442009773,0.002884528601811023,-0.05482929820733424,0.003880114827725456,-0.04027590898611029,0.09125510559239004,0.06359038843650293,0.03318146304658316,0.06740345482998547,-0.06049994699417657,-0.028201900317087657,0.04932523646561265
listening,0.23937772045275127,0.11854123365766817,0.1604186004831918,-0.02600905388059151,-0.13307661185529351,0.10095292261750662,-0.06859156469734116,0.14055742236649163,0.1385972912582091,0.01841922819375125,0.06865346762246266,0.04169141442584043,-0.10116287427994518,0.06763166587232494,-0.023232177202567025,0.25323109133017085,0.167267068072468,0.1777955165045912,-0.03617150278921359,0.09501571869831756,-0.07030331730799502,-0.07925206770031068,-0.03901388077888096,-0.029585510407527577,0.06421827986047231,-0.020758697579657977,0.013446221701369256,0.08011381296964523,-0.0032049225743685625,0.05388854854576978,0.10832628811125719,0.11870788157149458,0.04788699173427596,-0.06794129979140423,-0.06733146087788447,-0.06802877713664511,-0.0015767349200612225
localization,-0.05482653739390854,0.03281723041424477,0.05112824398303768,0.013792655277024328,0.23475021959589856,0.09915926089745265,-0.07145375346886419,0.0004271576911258192,-0.08696025066188642,-0.08170790292951416,-0.06671808906298417,-0.09310032662755297,-0.10813965517154621,-0.010472217176364084,-0.03582047365668708,0.09467994416599197,0.05533350612707551,0.10746735566291189,-0.015059935381241297,-0.04408946931263346,0.005216673008439356,0.07170483277139555,0.1371210708100662,-0.04965877268183517,-0.05737760459981954,-0.07872993514414521,0.033750547655152015,0.11775702563892958,-0.001134744084286831,0.011228170722376718,0.02410317501655479,0.01773952452648003,-0.06575185361212868,0.004270448698650075,0.04308434688498978,-0.02741075008900933,0.01094324256906555
loss,0.041004401384192826,-0.051845841563101326,-0.04711907385289312,-0.054458084676458726,-0.089055423015958,-0.08638105876342804,0.08084707123350836,0.09013587021321573,-0.03522674465535528,-0.04640253758304418,0.002084802071961252,-0.039380796193403976,-0.07500597124797871,-0.046781831362333756,-0.10566142932479847,-0.04046828101316635,0.23841202333552933,0.009023239919767986,0.026239272131528272,-0.02315070582378318,-0.09505856657063252,-0.08936505053977135,-0.01792919690623781,-0.05022795799120516,0.09539709187612187,0.07334795769264976,0.07946679102280411,-0.0281755845522618,-0.027222646476999342,0.0029871032212485872,0.03464205759229371,0.0327676460158177,-0.11227117788524688,0.07809687028867855,0.020701964566445165,-0.04098470256379891,-0.0120082058690664
maintenance,0.002515055803775169,-0.07853986498475886,0.14903815940914933,-0.0881224396655938,-0.07110158882184864,-0.09218911863585316,0.11214348657050859,0.5394860225932732,0.19436136501224935,-0.056916465950695126,0.04455156425606175,0.04919473801292085,-0.025714976549419573,0.3983600735136207,0.27033758861120116,0.32124277602004137,0.32115197742172563,0.04140174298382912,0.15184983380554706,0.351943107402654,-0.006196592638434042,0.08813361881383681,0.10916711817058478,0.020362154299633867,0.014511133513430821,0.024021887919977294,0.0944113504425538,0.009209224185181959,-0.04326475320196975,0.07525480931796548,0.14293919744399972,0.05179406269685163,0.1824693163910789,0.0968888661376037,0.06857186336117478,0.08513676208358517,0.06073447872496986
manipulation,0.038607652255874966,0.030970908479534758,0.0653690794823889,0.04238750758320345,0.012078573438431306,0.03839530476565109,0.012850966120443506,0.10221105920887291,0.1219370753182029,0.10703770491712206,0.10634061880154527,0.20679980247714835,0.07536087940691757,0.09462760827705761,0.08767880932018147,0.05062141429298309,0.03625397256762869,-0.05378481504050609,-0.010813930454309513,0.1349118730305761,0.0018367518222557645,0.0027257679294804306,0.07417888887686498,0.10309871366966777,-0.08218046976515547,-0.0634010861920097,0.01342881221154285,0.029049826773308626,0.009431752653484513,0.05662733310698408,0.06555027555916133,0.02288028165835447,0.018119305444274786,0.05945047883675757,-0.0003280579934293891,-0.015459552670961257,0.07941089524704237
meaning,-0.049534024587832265,-0.059110946680421265,0.019725757814301935,0.05525511690819622,0.05283286823871174,-0.04515019316306667,0.1601784067796941,0.2275560691507,0.08498435257044118,0.0702154188468563,0.043306696329140394,0.11537906775688257,-0.0036062039564247667,0.13298632883992428,0.18119182633623804,-0.03247165080073355,-0.0625492023888541,-0.034848860508210754,0.13494413540769523,0.1965037293078406,0.20570329154674294,0.22709208582532645,0.22857293908795823,0.30137842702198847,-0.09264486523325358,0.0154509068783328,0.04888897260077253,-0.06531583357935049,-0.10945414045099051,0.024442077469860414,-0.10879865750636693,-0.12050510815006925,0.29507276334182364,0.12473096549944752,0.2214726894331014,0.356166751402127,0.18954537540220479
memory,-0.02424950673399341,-0.10183513334177141,0.163496925048576,-0.02754971311589994,-0.09265046117896863,-0.10295541767744096,0.13145883989898882,0.3374575882414059,0.3940412545069075,0.27460399506213157,0.1679193994282337,0.3103783951383997,-0.06334683480443087,0.45776277231061474,0.41489627798831163,0.16228660008670837,0.15785282096012926,-0.051312526276433956,0.19457896326393906,0.5405182036196854,-0.018138505884188125,0.10611309278973721,-0.019436463715346457,0.0045685929491341756,-0.006453694104242871,7.201845066416068e-05,0.001035955116294801,-0.09120916348190534,-0.0924670092063118,0.11920778139538922,-0.039948765495658733,-0.10885373850629389,0.1351200893395388,0.11801659500207105,0.050806014339180056,0.07795440667480748,0.025848474485455124
memory retrieval,-0.11642580906505362,-0.18999090175716105,0.0984172307613466,-0.04518355971320442,-0.15443897993342665,-0.19087643059379622,0.00833508369374189,0.11612537557266242,0.4778238276659999,0.44827184190816916,0.08172946992296007,0.3670208191130387,0.08187950457427776,0.21798341952621297,0.22701887688417435,-0.07126670057141449,0.11750593981086316,0.3120955113706699,0.15482881375982221,0.44056299887688355,0.026638930318665693,0.056686544051228034,-0.003024764170752269,-0.003178061335190274,0.0712887893953719,0.10028977404794567,0.14505063389284523,-0.04589934822817065,-0.0363199203455135,-0.08619571508701586,-0.06261526646852107,-0.13643361235902635,0.03057892344388986,-0.0011051940855359057,0.16749785810779075,0.010298433183401396,-0.0319643666556299
mental imagery,-0.07925195443219915,-0.08576911913301673,-0.07702364134808992,0.09211601228098791,0.020200534938027172,-0.0951495847097387,0.053546326213500396,0.047133094380713475,0.027358912335857133,0.11865316771167217,0.047520116290260386,0.12218763541716238,0.11319965756620838,-0.061954743084745544,-0.030954814501645143,-0.049547389990573114,-0.04519284187779335,-0.09634930518910645,0.007256691999096324,0.01775952473962534,-0.041266236779552525,0.046048595291345806,0.013661332604513297,0.15182414897028135,-0.007078203652448246,0.006754582917244606,-0.0011200515615419383,0.09261889050232283,0.07722116290958911,-0.07166106824759617,0.04640446416949524,-0.011014026934240705,0.0799050549655597,0.07406515693920443,0.10671751256876699,0.08512077321484647,0.003780026323879384
morphology,-0.11275795565838068,-0.15507691106476293,-0.07798947235166619,-0.08071556075465673,0.04112383085121874,-0.1449419327154754,0.048813683674343925,-0.044939349479759916,0.021981448606630028,-0.03391229578935183,-0.07752616117885423,-0.07111841136477798,-0.0005646572429687492,-0.07289368902867696,-0.04443410591715368,0.06332938051814255,-0.04225251368618257,-0.016438779152239878,-0.0678330803402943,-0.05443519692362249,0.015104272175514985,-0.09041606881781082,0.14295852824810132,-0.08418276944106194,0.043377443325140375,0.035532043327314654,0.11541063236156746,0.02211983422665081,-0.02349332391081351,-0.12241026253500295,-0.004207991132771687,-0.08154364608465361,-0.06540414071191542,-0.08130489726550509,-0.11858530168287573,-0.06461904887797207,-0.0769004902761924
motor control,0.2382216839924013,0.5537988424263645,0.021973577532621323,0.0422469875190495,0.03737487669041094,0.571975760945552,-0.06940414334586734,0.03405729443186613,-0.09529882916759347,-0.12721874923321885,-0.08576840196415374,-0.11250580734549642,-0.1131005399016176,-0.042174620375003635,-0.07621013317671109,0.33461643213777104,-0.07985353922036602,-0.13815446984824156,-0.08347120315387897,-0.01960938302629378,-0.09356365022381649,-0.08468940592999855,-0.10510959245053002,-0.022034078072480208,-0.07229561951996426,-0.10413131396347151,-0.13538881583536888,0.009447260597384226,-0.04838944200831545,0.27482691864504644,0.14742003572644963,0.24648519501780658,0.033793266470315685,-0.04148556984699626,-0.11891965448151254,-0.0863814715532213,0.02013468597956135
movement,0.2390945353305379,0.7428307950805283,-0.11915099936882895,0.054331256663488606,-0.10219054344678248,0.7234801121723422,-0.12684478396989807,-0.08892653866572289,-0.13326441965674934,-0.09790839444810139,-0.05691205624598208,-0.11276300303495373,-0.1088882840825606,-0.16628768522960657,-0.154278586844739,0.1466506821663932,-0.14453247381306586,-0.13474839313189152,-0.1404114395262427,-0.09646740895169026,-0.09906310975058948,-0.051158328251928106,-0.12572894124457734,-0.05191823558960483,-0.10331408874688108,-0.1252249855440902,-0.1384008897199932,-0.013605871417361014,-0.006237423340177873,0.3388253999440417,0.050028302413999186,0.2487452289481003,-0.02197271211613876,0.0009509261818079491,-0.12823189043262434,-0.09658658499831323,-0.0006645793170107401
naming,0.11324220814792435,0.07424498526204759,0.04301058072691038,0.029182030707123864,-0.034693183280641506,0.06037965558926029,0.11694329686926508,0.20837095795003055,0.15808302798091206,0.03492880132083209,0.20121560774871167,0.12439337619411943,-0.0358629398472631,0.247737047232096,0.2040164802618105,0.14086433976304163,-0.03531370321083647,-0.06406948558176798,0.09557138027063443,0.1936473473022473,0.31723498986034343,0.13940012567192334,0.22888824297444885,0.22590520424542737,-0.07032233419193648,0.04085309025317664,0.08032282336407984,-0.09238243594274502,-0.11062124615645408,0.08608695639360485,0.00024194376674090752,0.020393659041649744,0.3141399619006125,0.07454944853001014,0.1898575605558077,0.26247491864752837,0.19869262466132068
navigation,-0.03501295656179934,-0.11534651428916091,-0.005531492662680774,0.023696554743723782,-0.017059391838426557,-0.12934278410188688,0.023119654405302014,0.1416951493727924,-0.00402162650572148,-0.014007998919627,-0.03978111792726306,-0.05960989404649499,0.02362907113070354,0.057987001358660355,0.07984007070474876,-0.013047037106954,0.2742774214118915,0.08685939738427285,0.03994825507339786,0.02611273480742253,-0.05106527980125348,-0.03293549337232098,0.009706318587636832,0.031709303046909484,0.04022489561790452,0.04802320446933813,0.04209751967492852,-0.011429854688824431,-0.016891925320764646,-0.05051522413636758,-0.08510929096461407,-0.11311142681500988,-0.037761373502391435,0.006861829053719633,0.07981589241351718,0.016393672370559415,-0.06586300973683272
object recognition,-0.042482356555171005,0.07720260755744685,-0.07900841595436765,0.01858466789194283,0.047208482234504606,0.0780749432236972,0.15967551918297757,0.09435841805191529,-0.001133146156909286,0.137534067571455,0.08483822507681282,0.08774366065486931,0.02909190979518636,0.051339118791232236,0.05828252690644291,-0.06063164150643045,0.011345074525972143,-0.03038995270634292,0.14883227448689026,0.0443680657750117,0.24679220717278808,0.22521462726891048,0.24761005111883774,0.2958486476326476,-0.12025907926512751,-0.02603871377337565,-0.0006600238489328624,-0.04835959995241338,-0.10019410123126721,0.004825272908809314,-0.16511601381916552,-0.11748811370207048,0.09384371269831145,0.010741333949464344,0.5019847690376954,0.5985051757729035,0.17805999155444474
pain,0.029028545237664752,-0.016183341360863756,0.010626071383271636,0.07857899372252024,0.07046981697738428,0.010600552180878003,-0.01746649522262366,-0.0809044796595261,-0.14562375431971405,-0.14419230019347873,-0.1434895860471492,-0.14015315206826923,0.12144607864665291,-0.13016060403534788,-0.09155187400822234,0.10497194396137255,-0.0900232163063755,-0.10520059658210376,-0.11064671542214738,-0.12640667438928566,-0.013196528025482497,-0.06598614842922401,0.04190610198997304,-0.04247473897003967,-0.015594188195836677,-0.019915029066230536,0.04898447663471542,0.17790499094207096,0.3478124545453388,0.08723383827777954,0.4688611390019923,0.39813913981143084,-0.01738724373206867,-0.03946889542131044,-0.14374032635393047,-0.11056747330617879,0.2391793413201403
perception,0.03318064452454844,0.03789744398484602,-0.03211262067738507,0.04200215887870107,0.10659107423220365,0.04781447594470638,0.07789967364925356,0.11540328253023266,0.019174968922578348,0.045909183106260174,0.017262521696886437,0.0673410779961411,-0.042127374037071334,0.023467850497550943,0.029215420342962914,0.03960200982204617,0.0011842150197331669,0.056819491547836415,0.05507882398035563,0.054532223333969704,0.2229233025933379,0.13632933865286972,0.27105489864061805,0.24387935985858541,0.00039257805834869673,0.03450035116082621,0.14201447928304325,0.008288590812477539,-0.026682441707492573,-0.009796639624151829,-0.005085144411373955,-0.009547568681209404,0.12959094418627343,-0.016965324074810172,0.2548120344135125,0.28198568720577866,0.24339185724551013
planning,0.19649262653033758,0.2785416846563705,0.030860413301755193,0.06888094861979724,-0.07872154906001247,0.27181032868301797,-0.005863915945466311,0.011724360701335507,-0.09144365389899499,-0.10517707613172565,-0.1054585935884742,-0.0994064807412935,-0.05712625835150029,-0.028953193423478085,-0.05787806361731753,0.27381006849959283,0.028843843786591546,-0.07943175828806943,-0.061428030143553615,-0.055315459873401675,-0.06019930304341724,-0.05265945431858741,-0.06896805974482574,0.04983387374970155,-0.037935593811536626,-0.07756163401335602,-0.07145037352713078,0.11702832195305417,0.09317304131760366,0.25827895605571916,0.20789943918348042,0.29848022407944513,0.11630399763698254,0.02124272342149966,-0.051223488125575756,-0.041277640536762965,0.20132598120754186
priming,-0.04173515959764643,-0.10898888137896581,-0.003706432918425682,-0.020825146801332097,0.04325416138772012,-0.11115665827737697,0.09668381469964689,0.2504712713415393,0.2501919881603397,0.36968229436239053,0.32842174722120593,0.46999695064012004,0.009754783816851891,0.1255550612705703,0.12507899192939095,-0.0851056018125005,-0.01015358753643915,-0.005475633742250491,0.122699714918766,0.2480681245828581,0.19012855888590438,0.14203817452602713,0.15076637733103426,0.1847970749994189,-0.00676043156579356,0.13562309450335813,0.1237567435806087,0.0015295639998677464,-0.022466482285803488,-0.09374836232526733,-0.07734011931597581,-0.11073535718026034,0.11486633407737318,0.052960873718051256,0.3516817275784415,0.3026365619402361,0.0598048784133942
reading,0.03215868344547063,-0.02479873329385429,0.16535409481404204,-0.0019784231026902127,-0.024084539693232824,-0.010728869798654724,-0.02339680859117052,0.1842237061952809,0.5004812424548787,0.39454729969711866,0.27362844835707034,0.4084294185208578,0.09531658794323228,0.09718780459824565,0.08060368374811011,-0.013351284028809592,-0.07185328646331478,0.04547726759916379,-0.039257360433727406,0.20345438867359994,0.04447299271457739,-0.004424448475595647,0.044033029425921945,0.02323725575787758,-0.12525349149927528,-0.024087316389123065,-0.028133867178515168,-0.046722130685723555,-0.09300222546780579,-0.029630250717506655,-0.17532038237971023,-0.16616763817044114,0.2027637860988165,0.04541395725862839,0.014798433502173051,0.040469077545304113,-0.051542600546146074
reasoning,-0.12168542494666543,-0.20427268733744147,0.27217204910883114,-0.046895716681829826,-0.1384376736214692,-0.19364121792834565,-0.03581749143561219,0.19995631143211812,0.3685636460942193,0.3761512451864102,-0.02940146465124714,0.20699531532469892,0.05058794232889963,0.07600142038992455,0.06884580289120007,-0.06340938918863771,0.1709407205357768,0.5190366154469405,0.039002603689487346,0.1995093478468959,-0.0769330868273891,-0.06615172036552958,-0.04846866947107676,-0.07256647921180572,0.04954069631822997,0.029623231984196995,0.052469899083001134,-0.06066395101640918,-0.10090741806755844,-0.08724557160562035,-0.0891783588733333,-0.15978095055963507,-0.014856788058994092,-0.05073237452599181,-0.017908776079093438,-0.06445929706728551,-0.0924038449955005
recall,-0.07212255158128089,-0.11813879165842271,0.022194212748446927,0.07757386986193339,-0.08866182377218987,-0.13147711499224138,0.09115162950374396,0.015575027570790035,0.1321386479729709,0.2474152704903802,0.016570739904873382,0.09604372330187705,0.1472139696127241,0.1464886671951439,0.19703111033115076,-0.08622582381750679,0.00536203816368213,0.21364708660948584,0.15580797302706573,0.13885010888172672,0.025854613453056452,0.048311558511879245,-0.055048025308088555,0.030759914179588316,0.0839213520399821,0.05186870571223293,0.026814969340909177,-0.08088490809128374,-0.024779457215886546,0.05880079850913495,-0.0954640532373257,-0.11841066499714081,0.087046746613577,0.16868378868313583,0.031768706694108695,0.03391007224364013,0.11444682943241959
recognition,-0.05898629739309438,-0.09316766712996906,-0.0423236167009598,0.061350122897008696,0.10571647157936089,-0.094380987497695,0.2650479224514903,0.19995514426307948,0.08688147882739723,0.24476866172003897,0.16531821956761805,0.23766356178347606,0.07780743503851087,0.1880988877792685,0.227661423747074,-0.0669260204380624,-0.022398564412810115,-0.0020829143567799593,0.22812765220988104,0.22491951411638753,0.38562446323753713,0.39048175013812714,0.38957482649839953,0.40895304866307425,-0.06996563752025334,0.04754554579455811,0.10012308693524982,-0.03825616532293911,-0.06920599562320434,-0.05618835825599743,-0.11695859658707379,-0.12439935370339453,0.2359337035980029,0.07392629694259448,0.6598806491921276,0.7709651063726196,0.33939235764923764
reinforcement learning,-0.04783076924753768,-0.08639112411713794,-0.026084931478599218,-0.0777105430717834,-0.1355964904235022,-0.11265480799694552,-0.05249815741565057,-0.009716632369962975,0.15055888963175684,0.16555991754080518,-0.0036902728009576805,0.11600607500258782,-0.027166403828925777,-0.03373015318909788,-0.06448393982745382,-0.06865958494091091,0.1424740439649961,0.2874600781341109,0.030500931277625373,0.13894866848828022,-0.04456755533006045,-0.05992130393991924,-0.004902684096338137,-0.05272060057335022,0.1564509531013548,0.1424645591334799,0.19627436042505705,-0.03438658272771711,-0.06435332364087404,-0.08109211395676279,0.056333103748839534,0.02473081085836994,-0.03430011054880379,-0.08090311153059582,0.058208353244524245,-0.041781067779104654,-0.009296791707618993
response inhibition,-0.06800343902433023,-0.014299036558257122,-0.0358716885039543,0.04206596610842778,-0.04190633807930594,-0.026805770679971738,0.14970876631003363,0.1856185574933886,-0.011324069207741783,0.02998516079118261,-0.05201757228671298,0.024329059104430242,-0.07266210192261198,0.01644413069273965,-0.047365548663457865,0.03419221887147518,0.22450463175506377,0.09374488311620223,0.08091542965058643,0.02061193247758579,0.09743248250319599,0.08622731644474738,0.1682546285520239,0.08918834879757398,-0.04921321230881032,-0.07719365862531583,0.019593105522820606,-0.016399778202601745,-0.03332914919577368,-0.029928168027967685,0.016334357059656118,-0.028616547917045394,0.04561217408156324,-0.05368386725165029,0.186060682690142,0.22892578064116254,0.0636800266829727
response selection,0.17713237629700374,0.4425647616144038,-0.09204163633536652,0.08746563933270761,-0.10853730970599783,0.45281633203482147,-0.0056636635095524655,-0.04009060825063438,-0.03891601045690992,0.04081199041676432,0.17451193062902756,0.06209686857940379,-0.09135510050643841,-0.008587862172458362,-0.04710309173723253,0.05416762542757726,-0.04246543716060102,-0.10559295553538692,-0.07565124232520694,0.049510583780515975,-0.030543593927893502,-0.07387434761921187,-0.07977759056347834,-0.026414388925818055,-0.01543291490800178,-0.06373339907766126,-0.09425448290361524,-0.035555411963609194,-0.03464456263304596,0.44361857874418786,-0.03629433519488335,0.10864454059579594,0.14577375953804625,0.22791960791988988,-0.07987023856730183,-0.02536292794428635,0.00035480482267206617
retention,0.06831792273181458,-0.020664929510361925,0.03465395858173617,-0.09520967126464615,-0.14309266144040103,-0.06324123155710622,0.005442972617176844,-0.012904553834156507,-0.003662121023104938,0.10456244857473934,0.03946115857332269,0.06981774762568109,0.10306524011243273,-0.06985243267486396,-0.092180364669885,0.03452856824921525,0.07564966863015349,0.21439915509747454,0.024183234100191565,0.04970504417513249,-0.043518810069157955,0.010322997031882624,-0.007532233106768952,0.04807393022811132,0.02419380793428456,0.018042450865469694,0.048974110763543514,0.11815660441771578,0.10138989557546185,0.015811681385682296,0.07183737664330002,0.09121177740365488,-0.0666863793580523,0.028413674082048906,0.0046456691057798856,-0.07648893818298709,-0.04072788535863404
